float_id,platform_number,cycle_number,profile_date,latitude,longitude,pressure,temperature,salinity
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,49.20000076293945,26.844999313354492,35.1150016784668
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,59.400001525878906,26.44300079345703,35.108001708984375
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,69.5,25.929000854492188,35.09400177001953
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,79.5999984741211,25.506999969482422,35.08700180053711
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,89.0999984741211,25.257999420166016,35.11199951171875
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,99.4000015258789,24.72100067138672,35.04999923706055
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,109.0999984741211,24.360000610351562,35.04600143432617
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,119.19999694824219,24.280000686645508,35.04100036621094
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,129.60000610351562,23.9060001373291,35.0369987487793
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,139.3000030517578,23.016000747680664,35.06700134277344
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,149.60000610351562,21.777999877929688,35.11399841308594
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,169.39999389648438,20.805999755859375,35.19499969482422
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,189.1999969482422,18.424999237060547,35.222999572753906
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,209.5,16.614999771118164,35.20100021362305
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,229.1999969482422,15.810999870300293,35.31100082397461
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,249.10000610351562,15.01099967956543,35.26300048828125
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,299.3999938964844,13.40999984741211,35.183998107910156
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,349.3999938964844,11.802000045776367,35.04499816894531
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,399.1000061035156,11.128000259399414,34.96900177001953
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,449.3999938964844,9.626999855041504,34.814998626708984
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,499.29998779296875,9.557999610900879,34.808998107910156
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,599.2000122070312,8.947999954223633,34.75899887084961
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,699.2999877929688,7.781000137329102,34.7400016784668
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,799.5,7.085999965667725,34.74800109863281
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,899.5,6.59499979019165,34.76599884033203
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,999.4000244140625,6.047999858856201,34.79100036621094
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,1099.4000244140625,5.730000019073486,34.83000183105469
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,1199.300048828125,4.879000186920166,34.784000396728516
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,1299.0999755859375,4.366000175476074,34.78200149536133
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,1399.0,3.934999942779541,34.768001556396484
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,1499.0999755859375,3.5929999351501465,34.76300048828125
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,1599.300048828125,3.371000051498413,34.76100158691406
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,1699.4000244140625,3.138000011444092,34.75699996948242
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,1799.199951171875,3.0360000133514404,34.762001037597656
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,1899.0999755859375,2.8359999656677246,34.757999420166016
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,8.0,28.68000030517578,35.310001373291016
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,9.5,28.680999755859375,35.310001373291016
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,13.899999618530273,28.665000915527344,35.308998107910156
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,19.0,28.652000427246094,35.30799865722656
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,24.700000762939453,28.615999221801758,35.30699920654297
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,29.399999618530273,28.60099983215332,35.30500030517578
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,34.20000076293945,28.3700008392334,35.27899932861328
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,39.599998474121094,27.86400032043457,35.25899887084961
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,44.400001525878906,27.773000717163086,35.25199890136719
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,49.5,27.736000061035156,35.25699996948242
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,59.5,27.40999984741211,35.237998962402344
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,69.5999984741211,27.01799964904785,35.224998474121094
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,79.19999694824219,25.863000869750977,35.22100067138672
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,89.5999984741211,24.121000289916992,35.207000732421875
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,99.19999694824219,22.996999740600586,35.20199966430664
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,109.4000015258789,21.85700035095215,35.1150016784668
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,119.5,20.733999252319336,35.17399978637695
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,129.39999389648438,20.159000396728516,35.1879997253418
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,139.8000030517578,19.40999984741211,35.19499969482422
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,149.39999389648438,18.679000854492188,35.222999572753906
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,169.0,17.218000411987305,35.178001403808594
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,189.60000610351562,16.650999069213867,35.233001708984375
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,209.5,15.531000137329102,35.17300033569336
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,229.60000610351562,14.994999885559082,35.266998291015625
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,248.89999389648438,14.208999633789062,35.236000061035156
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,299.5,13.024999618530273,35.16899871826172
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,349.1000061035156,11.656999588012695,35.025001525878906
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,399.1000061035156,10.442000389099121,34.893001556396484
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,449.3999938964844,9.850000381469727,34.834999084472656
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,499.29998779296875,9.25100040435791,34.77399826049805
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,599.0999755859375,8.175999641418457,34.73400115966797
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,699.4000244140625,7.438000202178955,34.75199890136719
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,798.9000244140625,7.260000228881836,34.8650016784668
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,899.5999755859375,6.702000141143799,34.8849983215332
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,999.5999755859375,5.870999813079834,34.84299850463867
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,1099.300048828125,5.611000061035156,34.87300109863281
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,1199.0999755859375,4.748000144958496,34.79399871826172
